net	sig_type	shape_kind	layer	llx_um	lly_um	urx_um	ury_um	cx_um	cy_um
VSS	GROUND	via	?	795.83	673.93	796.31	675.27	796.07	674.6
VSS	GROUND	via	?	795.87	643.9	796.27	645.3	796.07	644.6
VSS	GROUND	via	?	795.85	643.93	796.29	645.27	796.07	644.6
VSS	GROUND	via	?	795.83	643.93	796.31	645.27	796.07	644.6
VSS	GROUND	via	?	795.87	613.9	796.27	615.3	796.07	614.6
VSS	GROUND	via	?	795.85	613.93	796.29	615.27	796.07	614.6
VSS	GROUND	via	?	795.83	613.93	796.31	615.27	796.07	614.6
VSS	GROUND	via	?	795.87	583.9	796.27	585.3	796.07	584.6
VSS	GROUND	via	?	795.85	583.93	796.29	585.27	796.07	584.6
VSS	GROUND	via	?	795.83	583.93	796.31	585.27	796.07	584.6
VSS	GROUND	via	?	795.87	553.9	796.27	555.3	796.07	554.6
VSS	GROUND	via	?	795.85	553.93	796.29	555.27	796.07	554.6
VSS	GROUND	via	?	795.83	553.93	796.31	555.27	796.07	554.6
VSS	GROUND	via	?	795.87	523.9	796.27	525.3	796.07	524.6
VSS	GROUND	via	?	795.85	523.93	796.29	525.27	796.07	524.6
VSS	GROUND	via	?	795.83	523.93	796.31	525.27	796.07	524.6
VSS	GROUND	via	?	795.87	493.9	796.27	495.3	796.07	494.6
VSS	GROUND	via	?	795.85	493.93	796.29	495.27	796.07	494.6
VSS	GROUND	via	?	795.83	493.93	796.31	495.27	796.07	494.6
VSS	GROUND	via	?	795.87	463.9	796.27	465.3	796.07	464.6
VSS	GROUND	via	?	795.85	463.93	796.29	465.27	796.07	464.6
VSS	GROUND	via	?	795.83	463.93	796.31	465.27	796.07	464.6
VSS	GROUND	via	?	795.87	433.9	796.27	435.3	796.07	434.6
VSS	GROUND	via	?	795.85	433.93	796.29	435.27	796.07	434.6
VSS	GROUND	via	?	795.83	433.93	796.31	435.27	796.07	434.6
VSS	GROUND	via	?	795.87	403.9	796.27	405.3	796.07	404.6
VSS	GROUND	via	?	795.85	403.93	796.29	405.27	796.07	404.6
VSS	GROUND	via	?	795.83	403.93	796.31	405.27	796.07	404.6
VSS	GROUND	via	?	795.87	373.9	796.27	375.3	796.07	374.6
VSS	GROUND	via	?	795.85	373.93	796.29	375.27	796.07	374.6
VSS	GROUND	via	?	795.83	373.93	796.31	375.27	796.07	374.6
VSS	GROUND	via	?	795.87	343.9	796.27	345.3	796.07	344.6
VSS	GROUND	via	?	795.85	343.93	796.29	345.27	796.07	344.6
VSS	GROUND	via	?	795.83	343.93	796.31	345.27	796.07	344.6
VSS	GROUND	via	?	795.87	313.9	796.27	315.3	796.07	314.6
VSS	GROUND	via	?	795.85	313.93	796.29	315.27	796.07	314.6
VSS	GROUND	via	?	795.83	313.93	796.31	315.27	796.07	314.6
VSS	GROUND	via	?	795.87	283.9	796.27	285.3	796.07	284.6
VSS	GROUND	via	?	795.85	283.93	796.29	285.27	796.07	284.6
VSS	GROUND	via	?	795.83	283.93	796.31	285.27	796.07	284.6
VSS	GROUND	via	?	795.87	253.9	796.27	255.3	796.07	254.6
VSS	GROUND	via	?	795.85	253.93	796.29	255.27	796.07	254.6
VSS	GROUND	via	?	795.83	253.93	796.31	255.27	796.07	254.6
VSS	GROUND	via	?	795.87	223.9	796.27	225.3	796.07	224.6
VSS	GROUND	via	?	795.85	223.93	796.29	225.27	796.07	224.6
VSS	GROUND	via	?	795.83	223.93	796.31	225.27	796.07	224.6
VSS	GROUND	via	?	795.87	193.9	796.27	195.3	796.07	194.6
VSS	GROUND	via	?	795.85	193.93	796.29	195.27	796.07	194.6
VSS	GROUND	via	?	795.83	193.93	796.31	195.27	796.07	194.6
VSS	GROUND	via	?	795.87	163.9	796.27	165.3	796.07	164.6
VSS	GROUND	via	?	795.85	163.93	796.29	165.27	796.07	164.6
VSS	GROUND	via	?	795.83	163.93	796.31	165.27	796.07	164.6
VSS	GROUND	via	?	795.87	133.9	796.27	135.3	796.07	134.6
VSS	GROUND	via	?	795.85	133.93	796.29	135.27	796.07	134.6
VSS	GROUND	via	?	795.83	133.93	796.31	135.27	796.07	134.6
VSS	GROUND	via	?	795.87	103.9	796.27	105.3	796.07	104.6
VSS	GROUND	via	?	795.85	103.93	796.29	105.27	796.07	104.6
VSS	GROUND	via	?	795.83	103.93	796.31	105.27	796.07	104.6
VSS	GROUND	via	?	795.87	13.9	796.27	15.3	796.07	14.6
VSS	GROUND	via	?	795.85	13.93	796.29	15.27	796.07	14.6
VSS	GROUND	via	?	795.83	13.93	796.31	15.27	796.07	14.6
VSS	GROUND	via	?	739.87	1085.77	740.27	1087.17	740.07	1086.47
VSS	GROUND	via	?	739.85	1085.8	740.29	1087.14	740.07	1086.47
VSS	GROUND	via	?	739.83	1085.8	740.31	1087.14	740.07	1086.47
VSS	GROUND	via	?	739.87	1003.9	740.27	1005.3	740.07	1004.6
VSS	GROUND	via	?	739.85	1003.93	740.29	1005.27	740.07	1004.6
VSS	GROUND	via	?	739.83	1003.93	740.31	1005.27	740.07	1004.6
VSS	GROUND	via	?	739.87	973.9	740.27	975.3	740.07	974.6
VSS	GROUND	via	?	739.85	973.93	740.29	975.27	740.07	974.6
VSS	GROUND	via	?	739.83	973.93	740.31	975.27	740.07	974.6
VSS	GROUND	via	?	739.87	943.9	740.27	945.3	740.07	944.6
VSS	GROUND	via	?	739.85	943.93	740.29	945.27	740.07	944.6
VSS	GROUND	via	?	739.83	943.93	740.31	945.27	740.07	944.6
VSS	GROUND	via	?	739.87	913.9	740.27	915.3	740.07	914.6
VSS	GROUND	via	?	739.85	913.93	740.29	915.27	740.07	914.6
VSS	GROUND	via	?	739.83	913.93	740.31	915.27	740.07	914.6
VSS	GROUND	via	?	739.87	883.9	740.27	885.3	740.07	884.6
VSS	GROUND	via	?	739.85	883.93	740.29	885.27	740.07	884.6
VSS	GROUND	via	?	739.83	883.93	740.31	885.27	740.07	884.6
VSS	GROUND	via	?	739.87	853.9	740.27	855.3	740.07	854.6
VSS	GROUND	via	?	739.85	853.93	740.29	855.27	740.07	854.6
VSS	GROUND	via	?	739.83	853.93	740.31	855.27	740.07	854.6
VSS	GROUND	via	?	739.87	823.9	740.27	825.3	740.07	824.6
VSS	GROUND	via	?	739.85	823.93	740.29	825.27	740.07	824.6
VSS	GROUND	via	?	739.83	823.93	740.31	825.27	740.07	824.6
VSS	GROUND	via	?	739.87	793.9	740.27	795.3	740.07	794.6
VSS	GROUND	via	?	739.85	793.93	740.29	795.27	740.07	794.6
VSS	GROUND	via	?	739.83	793.93	740.31	795.27	740.07	794.6
VSS	GROUND	via	?	739.87	763.9	740.27	765.3	740.07	764.6
VSS	GROUND	via	?	739.85	763.93	740.29	765.27	740.07	764.6
VSS	GROUND	via	?	739.83	763.93	740.31	765.27	740.07	764.6
VSS	GROUND	via	?	739.87	733.9	740.27	735.3	740.07	734.6
VSS	GROUND	via	?	739.85	733.93	740.29	735.27	740.07	734.6
VSS	GROUND	via	?	739.83	733.93	740.31	735.27	740.07	734.6
VSS	GROUND	via	?	739.87	703.9	740.27	705.3	740.07	704.6
VSS	GROUND	via	?	739.85	703.93	740.29	705.27	740.07	704.6
VSS	GROUND	via	?	739.83	703.93	740.31	705.27	740.07	704.6
VSS	GROUND	via	?	739.87	673.9	740.27	675.3	740.07	674.6
VSS	GROUND	via	?	739.85	673.93	740.29	675.27	740.07	674.6
VSS	GROUND	via	?	739.83	673.93	740.31	675.27	740.07	674.6
VSS	GROUND	via	?	739.87	643.9	740.27	645.3	740.07	644.6
VSS	GROUND	via	?	739.85	643.93	740.29	645.27	740.07	644.6
VSS	GROUND	via	?	739.83	643.93	740.31	645.27	740.07	644.6
VSS	GROUND	via	?	739.87	613.9	740.27	615.3	740.07	614.6
VSS	GROUND	via	?	739.85	613.93	740.29	615.27	740.07	614.6
VSS	GROUND	via	?	739.83	613.93	740.31	615.27	740.07	614.6
VSS	GROUND	via	?	739.87	583.9	740.27	585.3	740.07	584.6
VSS	GROUND	via	?	739.85	583.93	740.29	585.27	740.07	584.6
VSS	GROUND	via	?	739.83	583.93	740.31	585.27	740.07	584.6
VSS	GROUND	via	?	739.87	553.9	740.27	555.3	740.07	554.6
VSS	GROUND	via	?	739.85	553.93	740.29	555.27	740.07	554.6
VSS	GROUND	via	?	739.83	553.93	740.31	555.27	740.07	554.6
VSS	GROUND	via	?	739.87	523.9	740.27	525.3	740.07	524.6
VSS	GROUND	via	?	739.85	523.93	740.29	525.27	740.07	524.6
VSS	GROUND	via	?	739.83	523.93	740.31	525.27	740.07	524.6
VSS	GROUND	via	?	739.87	493.9	740.27	495.3	740.07	494.6
VSS	GROUND	via	?	739.85	493.93	740.29	495.27	740.07	494.6
VSS	GROUND	via	?	739.83	493.93	740.31	495.27	740.07	494.6
VSS	GROUND	via	?	739.87	463.9	740.27	465.3	740.07	464.6
VSS	GROUND	via	?	739.85	463.93	740.29	465.27	740.07	464.6
VSS	GROUND	via	?	739.83	463.93	740.31	465.27	740.07	464.6
VSS	GROUND	via	?	739.87	433.9	740.27	435.3	740.07	434.6
VSS	GROUND	via	?	739.85	433.93	740.29	435.27	740.07	434.6
VSS	GROUND	via	?	739.83	433.93	740.31	435.27	740.07	434.6
VSS	GROUND	via	?	739.87	403.9	740.27	405.3	740.07	404.6
VSS	GROUND	via	?	739.85	403.93	740.29	405.27	740.07	404.6
VSS	GROUND	via	?	739.83	403.93	740.31	405.27	740.07	404.6
VSS	GROUND	via	?	739.87	373.9	740.27	375.3	740.07	374.6
VSS	GROUND	via	?	739.85	373.93	740.29	375.27	740.07	374.6
VSS	GROUND	via	?	739.83	373.93	740.31	375.27	740.07	374.6
VSS	GROUND	via	?	739.87	343.9	740.27	345.3	740.07	344.6
VSS	GROUND	via	?	739.85	343.93	740.29	345.27	740.07	344.6
VSS	GROUND	via	?	739.83	343.93	740.31	345.27	740.07	344.6
VSS	GROUND	via	?	739.87	313.9	740.27	315.3	740.07	314.6
VSS	GROUND	via	?	739.85	313.93	740.29	315.27	740.07	314.6
VSS	GROUND	via	?	739.83	313.93	740.31	315.27	740.07	314.6
VSS	GROUND	via	?	739.87	283.9	740.27	285.3	740.07	284.6
VSS	GROUND	via	?	739.85	283.93	740.29	285.27	740.07	284.6
VSS	GROUND	via	?	739.83	283.93	740.31	285.27	740.07	284.6
VSS	GROUND	via	?	739.87	253.9	740.27	255.3	740.07	254.6
VSS	GROUND	via	?	739.85	253.93	740.29	255.27	740.07	254.6
VSS	GROUND	via	?	739.83	253.93	740.31	255.27	740.07	254.6
VSS	GROUND	via	?	739.87	223.9	740.27	225.3	740.07	224.6
VSS	GROUND	via	?	739.85	223.93	740.29	225.27	740.07	224.6
VSS	GROUND	via	?	739.83	223.93	740.31	225.27	740.07	224.6
VSS	GROUND	via	?	739.87	193.9	740.27	195.3	740.07	194.6
VSS	GROUND	via	?	739.85	193.93	740.29	195.27	740.07	194.6
VSS	GROUND	via	?	739.83	193.93	740.31	195.27	740.07	194.6
VSS	GROUND	via	?	739.87	163.9	740.27	165.3	740.07	164.6
VSS	GROUND	via	?	739.85	163.93	740.29	165.27	740.07	164.6
VSS	GROUND	via	?	739.83	163.93	740.31	165.27	740.07	164.6
VSS	GROUND	via	?	739.87	133.9	740.27	135.3	740.07	134.6
VSS	GROUND	via	?	739.85	133.93	740.29	135.27	740.07	134.6
VSS	GROUND	via	?	739.83	133.93	740.31	135.27	740.07	134.6
VSS	GROUND	via	?	739.87	103.9	740.27	105.3	740.07	104.6
VSS	GROUND	via	?	739.85	103.93	740.29	105.27	740.07	104.6
VSS	GROUND	via	?	739.83	103.93	740.31	105.27	740.07	104.6
VSS	GROUND	via	?	739.87	13.9	740.27	15.3	740.07	14.6
VSS	GROUND	via	?	739.85	13.93	740.29	15.27	740.07	14.6
VSS	GROUND	via	?	739.83	13.93	740.31	15.27	740.07	14.6
VSS	GROUND	via	?	729.855	73.9	730.255	75.3	730.055	74.6
VSS	GROUND	via	?	729.835	73.93	730.275	75.27	730.055	74.6
VSS	GROUND	via	?	729.815	73.93	730.295	75.27	730.055	74.6
VSS	GROUND	via	?	729.855	43.9	730.255	45.3	730.055	44.6
VSS	GROUND	via	?	729.835	43.93	730.275	45.27	730.055	44.6
VSS	GROUND	via	?	729.815	43.93	730.295	45.27	730.055	44.6
VSS	GROUND	via	?	695.415	1063.9	695.815	1065.3	695.615	1064.6
VSS	GROUND	via	?	695.395	1063.93	695.835	1065.27	695.615	1064.6
VSS	GROUND	via	?	695.375	1063.93	695.855	1065.27	695.615	1064.6
VSS	GROUND	via	?	695.415	1033.9	695.815	1035.3	695.615	1034.6
VSS	GROUND	via	?	695.395	1033.93	695.835	1035.27	695.615	1034.6
VSS	GROUND	via	?	695.375	1033.93	695.855	1035.27	695.615	1034.6
VSS	GROUND	via	?	683.87	1085.77	684.27	1087.17	684.07	1086.47
VSS	GROUND	via	?	683.85	1085.8	684.29	1087.14	684.07	1086.47
VSS	GROUND	via	?	683.83	1085.8	684.31	1087.14	684.07	1086.47
VSS	GROUND	via	?	683.87	1003.9	684.27	1005.3	684.07	1004.6
VSS	GROUND	via	?	683.85	1003.93	684.29	1005.27	684.07	1004.6
VSS	GROUND	via	?	683.83	1003.93	684.31	1005.27	684.07	1004.6
VSS	GROUND	via	?	683.87	973.9	684.27	975.3	684.07	974.6
VSS	GROUND	via	?	683.85	973.93	684.29	975.27	684.07	974.6
VSS	GROUND	via	?	683.83	973.93	684.31	975.27	684.07	974.6
VSS	GROUND	via	?	683.87	943.9	684.27	945.3	684.07	944.6
VSS	GROUND	via	?	683.85	943.93	684.29	945.27	684.07	944.6
VSS	GROUND	via	?	683.83	943.93	684.31	945.27	684.07	944.6
VSS	GROUND	via	?	683.87	913.9	684.27	915.3	684.07	914.6
VSS	GROUND	via	?	683.85	913.93	684.29	915.27	684.07	914.6
VSS	GROUND	via	?	683.83	913.93	684.31	915.27	684.07	914.6
VSS	GROUND	via	?	683.87	883.9	684.27	885.3	684.07	884.6
VSS	GROUND	via	?	683.85	883.93	684.29	885.27	684.07	884.6
VSS	GROUND	via	?	683.83	883.93	684.31	885.27	684.07	884.6
VSS	GROUND	via	?	683.87	853.9	684.27	855.3	684.07	854.6
VSS	GROUND	via	?	683.85	853.93	684.29	855.27	684.07	854.6
VSS	GROUND	via	?	683.83	853.93	684.31	855.27	684.07	854.6
VSS	GROUND	via	?	683.87	823.9	684.27	825.3	684.07	824.6
VSS	GROUND	via	?	683.85	823.93	684.29	825.27	684.07	824.6
VSS	GROUND	via	?	683.83	823.93	684.31	825.27	684.07	824.6
VSS	GROUND	via	?	683.87	793.9	684.27	795.3	684.07	794.6
VSS	GROUND	via	?	683.85	793.93	684.29	795.27	684.07	794.6
VSS	GROUND	via	?	683.83	793.93	684.31	795.27	684.07	794.6
VSS	GROUND	via	?	683.87	763.9	684.27	765.3	684.07	764.6
VSS	GROUND	via	?	683.85	763.93	684.29	765.27	684.07	764.6
VSS	GROUND	via	?	683.83	763.93	684.31	765.27	684.07	764.6
VSS	GROUND	via	?	683.87	733.9	684.27	735.3	684.07	734.6
VSS	GROUND	via	?	683.85	733.93	684.29	735.27	684.07	734.6
VSS	GROUND	via	?	683.83	733.93	684.31	735.27	684.07	734.6
VSS	GROUND	via	?	683.87	703.9	684.27	705.3	684.07	704.6
VSS	GROUND	via	?	683.85	703.93	684.29	705.27	684.07	704.6
VSS	GROUND	via	?	683.83	703.93	684.31	705.27	684.07	704.6
VSS	GROUND	via	?	683.87	673.9	684.27	675.3	684.07	674.6
VSS	GROUND	via	?	683.85	673.93	684.29	675.27	684.07	674.6
VSS	GROUND	via	?	683.83	673.93	684.31	675.27	684.07	674.6
VSS	GROUND	via	?	683.87	643.9	684.27	645.3	684.07	644.6
VSS	GROUND	via	?	683.85	643.93	684.29	645.27	684.07	644.6
VSS	GROUND	via	?	683.83	643.93	684.31	645.27	684.07	644.6
VSS	GROUND	via	?	683.87	613.9	684.27	615.3	684.07	614.6
VSS	GROUND	via	?	683.85	613.93	684.29	615.27	684.07	614.6
VSS	GROUND	via	?	683.83	613.93	684.31	615.27	684.07	614.6
VSS	GROUND	via	?	683.87	583.9	684.27	585.3	684.07	584.6
VSS	GROUND	via	?	683.85	583.93	684.29	585.27	684.07	584.6
VSS	GROUND	via	?	683.83	583.93	684.31	585.27	684.07	584.6
VSS	GROUND	via	?	683.87	553.9	684.27	555.3	684.07	554.6
VSS	GROUND	via	?	683.85	553.93	684.29	555.27	684.07	554.6
VSS	GROUND	via	?	683.83	553.93	684.31	555.27	684.07	554.6
VSS	GROUND	via	?	683.87	523.9	684.27	525.3	684.07	524.6
VSS	GROUND	via	?	683.85	523.93	684.29	525.27	684.07	524.6
VSS	GROUND	via	?	683.83	523.93	684.31	525.27	684.07	524.6
VSS	GROUND	via	?	683.87	493.9	684.27	495.3	684.07	494.6
VSS	GROUND	via	?	683.85	493.93	684.29	495.27	684.07	494.6
VSS	GROUND	via	?	683.83	493.93	684.31	495.27	684.07	494.6
VSS	GROUND	via	?	683.87	463.9	684.27	465.3	684.07	464.6
VSS	GROUND	via	?	683.85	463.93	684.29	465.27	684.07	464.6
VSS	GROUND	via	?	683.83	463.93	684.31	465.27	684.07	464.6
VSS	GROUND	via	?	683.87	433.9	684.27	435.3	684.07	434.6
VSS	GROUND	via	?	683.85	433.93	684.29	435.27	684.07	434.6
VSS	GROUND	via	?	683.83	433.93	684.31	435.27	684.07	434.6
VSS	GROUND	via	?	683.87	403.9	684.27	405.3	684.07	404.6
VSS	GROUND	via	?	683.85	403.93	684.29	405.27	684.07	404.6
VSS	GROUND	via	?	683.83	403.93	684.31	405.27	684.07	404.6
VSS	GROUND	via	?	683.87	373.9	684.27	375.3	684.07	374.6
VSS	GROUND	via	?	683.85	373.93	684.29	375.27	684.07	374.6
VSS	GROUND	via	?	683.83	373.93	684.31	375.27	684.07	374.6
VSS	GROUND	via	?	683.87	343.9	684.27	345.3	684.07	344.6
VSS	GROUND	via	?	683.85	343.93	684.29	345.27	684.07	344.6
VSS	GROUND	via	?	683.83	343.93	684.31	345.27	684.07	344.6
VSS	GROUND	via	?	683.87	313.9	684.27	315.3	684.07	314.6
VSS	GROUND	via	?	683.85	313.93	684.29	315.27	684.07	314.6
VSS	GROUND	via	?	683.83	313.93	684.31	315.27	684.07	314.6
VSS	GROUND	via	?	683.87	283.9	684.27	285.3	684.07	284.6
VSS	GROUND	via	?	683.85	283.93	684.29	285.27	684.07	284.6
VSS	GROUND	via	?	683.83	283.93	684.31	285.27	684.07	284.6
VSS	GROUND	via	?	683.87	253.9	684.27	255.3	684.07	254.6
VSS	GROUND	via	?	683.85	253.93	684.29	255.27	684.07	254.6
VSS	GROUND	via	?	683.83	253.93	684.31	255.27	684.07	254.6
VSS	GROUND	via	?	683.87	223.9	684.27	225.3	684.07	224.6
VSS	GROUND	via	?	683.85	223.93	684.29	225.27	684.07	224.6
VSS	GROUND	via	?	683.83	223.93	684.31	225.27	684.07	224.6
VSS	GROUND	via	?	683.87	193.9	684.27	195.3	684.07	194.6
VSS	GROUND	via	?	683.85	193.93	684.29	195.27	684.07	194.6
VSS	GROUND	via	?	683.83	193.93	684.31	195.27	684.07	194.6
VSS	GROUND	via	?	683.87	163.9	684.27	165.3	684.07	164.6
VSS	GROUND	via	?	683.85	163.93	684.29	165.27	684.07	164.6
VSS	GROUND	via	?	683.83	163.93	684.31	165.27	684.07	164.6
VSS	GROUND	via	?	683.87	133.9	684.27	135.3	684.07	134.6
VSS	GROUND	via	?	683.85	133.93	684.29	135.27	684.07	134.6
VSS	GROUND	via	?	683.83	133.93	684.31	135.27	684.07	134.6
VSS	GROUND	via	?	683.87	103.9	684.27	105.3	684.07	104.6
VSS	GROUND	via	?	683.85	103.93	684.29	105.27	684.07	104.6
VSS	GROUND	via	?	683.83	103.93	684.31	105.27	684.07	104.6
VSS	GROUND	via	?	683.87	13.9	684.27	15.3	684.07	14.6
VSS	GROUND	via	?	683.85	13.93	684.29	15.27	684.07	14.6
VSS	GROUND	via	?	683.83	13.93	684.31	15.27	684.07	14.6
VSS	GROUND	via	?	627.87	1085.77	628.27	1087.17	628.07	1086.47
VSS	GROUND	via	?	627.85	1085.8	628.29	1087.14	628.07	1086.47
VSS	GROUND	via	?	627.83	1085.8	628.31	1087.14	628.07	1086.47
VSS	GROUND	via	?	627.87	1003.9	628.27	1005.3	628.07	1004.6
VSS	GROUND	via	?	627.85	1003.93	628.29	1005.27	628.07	1004.6
VSS	GROUND	via	?	627.83	1003.93	628.31	1005.27	628.07	1004.6
VSS	GROUND	via	?	627.87	973.9	628.27	975.3	628.07	974.6
VSS	GROUND	via	?	627.85	973.93	628.29	975.27	628.07	974.6
VSS	GROUND	via	?	627.83	973.93	628.31	975.27	628.07	974.6
VSS	GROUND	via	?	627.87	943.9	628.27	945.3	628.07	944.6
VSS	GROUND	via	?	627.85	943.93	628.29	945.27	628.07	944.6
VSS	GROUND	via	?	627.83	943.93	628.31	945.27	628.07	944.6
VSS	GROUND	via	?	627.87	913.9	628.27	915.3	628.07	914.6
VSS	GROUND	via	?	627.85	913.93	628.29	915.27	628.07	914.6
VSS	GROUND	via	?	627.83	913.93	628.31	915.27	628.07	914.6
VSS	GROUND	via	?	627.87	883.9	628.27	885.3	628.07	884.6
VSS	GROUND	via	?	627.85	883.93	628.29	885.27	628.07	884.6
VSS	GROUND	via	?	627.83	883.93	628.31	885.27	628.07	884.6
VSS	GROUND	via	?	627.87	853.9	628.27	855.3	628.07	854.6
VSS	GROUND	via	?	627.85	853.93	628.29	855.27	628.07	854.6
VSS	GROUND	via	?	627.83	853.93	628.31	855.27	628.07	854.6
VSS	GROUND	via	?	627.87	823.9	628.27	825.3	628.07	824.6
VSS	GROUND	via	?	627.85	823.93	628.29	825.27	628.07	824.6
VSS	GROUND	via	?	627.83	823.93	628.31	825.27	628.07	824.6
VSS	GROUND	via	?	627.87	793.9	628.27	795.3	628.07	794.6
VSS	GROUND	via	?	627.85	793.93	628.29	795.27	628.07	794.6
VSS	GROUND	via	?	627.83	793.93	628.31	795.27	628.07	794.6
VSS	GROUND	via	?	627.87	763.9	628.27	765.3	628.07	764.6
VSS	GROUND	via	?	627.85	763.93	628.29	765.27	628.07	764.6
VSS	GROUND	via	?	627.83	763.93	628.31	765.27	628.07	764.6
VSS	GROUND	via	?	627.87	733.9	628.27	735.3	628.07	734.6
VSS	GROUND	via	?	627.85	733.93	628.29	735.27	628.07	734.6
VSS	GROUND	via	?	627.83	733.93	628.31	735.27	628.07	734.6
VSS	GROUND	via	?	627.87	703.9	628.27	705.3	628.07	704.6
VSS	GROUND	via	?	627.85	703.93	628.29	705.27	628.07	704.6
VSS	GROUND	via	?	627.83	703.93	628.31	705.27	628.07	704.6
VSS	GROUND	via	?	627.87	673.9	628.27	675.3	628.07	674.6
VSS	GROUND	via	?	627.85	673.93	628.29	675.27	628.07	674.6
VSS	GROUND	via	?	627.83	673.93	628.31	675.27	628.07	674.6
VSS	GROUND	via	?	627.87	643.9	628.27	645.3	628.07	644.6
VSS	GROUND	via	?	627.85	643.93	628.29	645.27	628.07	644.6
VSS	GROUND	via	?	627.83	643.93	628.31	645.27	628.07	644.6
VSS	GROUND	via	?	627.87	613.9	628.27	615.3	628.07	614.6
VSS	GROUND	via	?	627.85	613.93	628.29	615.27	628.07	614.6
VSS	GROUND	via	?	627.83	613.93	628.31	615.27	628.07	614.6
VSS	GROUND	via	?	627.87	583.9	628.27	585.3	628.07	584.6
VSS	GROUND	via	?	627.85	583.93	628.29	585.27	628.07	584.6
VSS	GROUND	via	?	627.83	583.93	628.31	585.27	628.07	584.6
VSS	GROUND	via	?	627.87	553.9	628.27	555.3	628.07	554.6
VSS	GROUND	via	?	627.85	553.93	628.29	555.27	628.07	554.6
VSS	GROUND	via	?	627.83	553.93	628.31	555.27	628.07	554.6
VSS	GROUND	via	?	627.87	523.9	628.27	525.3	628.07	524.6
VSS	GROUND	via	?	627.85	523.93	628.29	525.27	628.07	524.6
VSS	GROUND	via	?	627.83	523.93	628.31	525.27	628.07	524.6
VSS	GROUND	via	?	627.87	493.9	628.27	495.3	628.07	494.6
VSS	GROUND	via	?	627.85	493.93	628.29	495.27	628.07	494.6
VSS	GROUND	via	?	627.83	493.93	628.31	495.27	628.07	494.6
VSS	GROUND	via	?	627.87	463.9	628.27	465.3	628.07	464.6
VSS	GROUND	via	?	627.85	463.93	628.29	465.27	628.07	464.6
VSS	GROUND	via	?	627.83	463.93	628.31	465.27	628.07	464.6
VSS	GROUND	via	?	627.87	433.9	628.27	435.3	628.07	434.6
VSS	GROUND	via	?	627.85	433.93	628.29	435.27	628.07	434.6
VSS	GROUND	via	?	627.83	433.93	628.31	435.27	628.07	434.6
VSS	GROUND	via	?	627.87	403.9	628.27	405.3	628.07	404.6
VSS	GROUND	via	?	627.85	403.93	628.29	405.27	628.07	404.6
VSS	GROUND	via	?	627.83	403.93	628.31	405.27	628.07	404.6
VSS	GROUND	via	?	627.87	373.9	628.27	375.3	628.07	374.6
VSS	GROUND	via	?	627.85	373.93	628.29	375.27	628.07	374.6
VSS	GROUND	via	?	627.83	373.93	628.31	375.27	628.07	374.6
VSS	GROUND	via	?	627.87	343.9	628.27	345.3	628.07	344.6
VSS	GROUND	via	?	627.85	343.93	628.29	345.27	628.07	344.6
VSS	GROUND	via	?	627.83	343.93	628.31	345.27	628.07	344.6
VSS	GROUND	via	?	627.87	313.9	628.27	315.3	628.07	314.6
VSS	GROUND	via	?	627.85	313.93	628.29	315.27	628.07	314.6
VSS	GROUND	via	?	627.83	313.93	628.31	315.27	628.07	314.6
VSS	GROUND	via	?	627.87	283.9	628.27	285.3	628.07	284.6
VSS	GROUND	via	?	627.85	283.93	628.29	285.27	628.07	284.6
VSS	GROUND	via	?	627.83	283.93	628.31	285.27	628.07	284.6
VSS	GROUND	via	?	627.87	253.9	628.27	255.3	628.07	254.6
VSS	GROUND	via	?	627.85	253.93	628.29	255.27	628.07	254.6
VSS	GROUND	via	?	627.83	253.93	628.31	255.27	628.07	254.6
VSS	GROUND	via	?	627.87	223.9	628.27	225.3	628.07	224.6
VSS	GROUND	via	?	627.85	223.93	628.29	225.27	628.07	224.6
VSS	GROUND	via	?	627.83	223.93	628.31	225.27	628.07	224.6
VSS	GROUND	via	?	627.87	193.9	628.27	195.3	628.07	194.6
VSS	GROUND	via	?	627.85	193.93	628.29	195.27	628.07	194.6
VSS	GROUND	via	?	627.83	193.93	628.31	195.27	628.07	194.6
VSS	GROUND	via	?	627.87	163.9	628.27	165.3	628.07	164.6
VSS	GROUND	via	?	627.85	163.93	628.29	165.27	628.07	164.6
VSS	GROUND	via	?	627.83	163.93	628.31	165.27	628.07	164.6
VSS	GROUND	via	?	627.87	133.9	628.27	135.3	628.07	134.6
VSS	GROUND	via	?	627.85	133.93	628.29	135.27	628.07	134.6
VSS	GROUND	via	?	627.83	133.93	628.31	135.27	628.07	134.6
VSS	GROUND	via	?	627.87	103.9	628.27	105.3	628.07	104.6
VSS	GROUND	via	?	627.85	103.93	628.29	105.27	628.07	104.6
VSS	GROUND	via	?	627.83	103.93	628.31	105.27	628.07	104.6
VSS	GROUND	via	?	627.87	73.9	628.27	75.3	628.07	74.6
VSS	GROUND	via	?	627.85	73.93	628.29	75.27	628.07	74.6
VSS	GROUND	via	?	627.83	73.93	628.31	75.27	628.07	74.6
VSS	GROUND	via	?	627.87	43.9	628.27	45.3	628.07	44.6
VSS	GROUND	via	?	627.85	43.93	628.29	45.27	628.07	44.6
VSS	GROUND	via	?	627.83	43.93	628.31	45.27	628.07	44.6
VSS	GROUND	via	?	627.87	13.9	628.27	15.3	628.07	14.6
VSS	GROUND	via	?	627.85	13.93	628.29	15.27	628.07	14.6
